/media/sunyu/OS1/suanli/collectionunzip/item_placement_9978
obj                 |bestobj             |time                |
21.839              |21.839              |50.039              |INIT
16.889              |16.889              |57.950              |KS2
16.870              |16.870              |70.315              |random
16.024              |16.024              |75.147              |random
15.413              |15.413              |80.503              |lns
15.265              |15.265              |112.470             |random
15.265              |15.265              |232.702             |random
15.193              |15.193              |313.296             |random
14.936              |14.936              |355.858             |random
14.888              |14.888              |376.116             |random
14.763              |14.763              |382.462             |random
14.763              |14.763              |390.472             |random
14.746              |14.746              |420.505             |random
14.695              |14.695              |491.723             |random
14.695              |14.695              |642.847             |random
14.468              |14.468              |808.232             |random
14.468              |14.468              |817.393             |random
14.453              |14.453              |929.944             |random
14.327              |14.327              |999.833             |random
total time : 1000.1125476360321
