/media/sunyu/OS1/suanli/collectionunzip/item_placement_9938
obj                 |bestobj             |time                |
26.967              |26.967              |50.041              |INIT
26.967              |26.967              |51.395              |KS2
22.834              |22.834              |60.303              |KS2
21.894              |21.894              |69.018              |lns
21.099              |21.099              |72.050              |random
19.435              |19.435              |77.634              |lns
17.305              |17.305              |93.714              |random
15.460              |15.460              |103.681             |random
15.315              |15.315              |115.947             |random
14.430              |14.430              |127.675             |random
14.420              |14.420              |131.583             |random
13.878              |13.878              |138.674             |random
12.821              |12.821              |149.257             |random
12.514              |12.514              |163.656             |random
11.844              |11.844              |185.170             |random
11.844              |11.844              |222.091             |random
11.831              |11.831              |255.060             |random
11.817              |11.817              |524.054             |random
11.689              |11.689              |530.645             |random
11.418              |11.418              |556.579             |random
11.418              |11.418              |563.943             |random
11.368              |11.368              |600.798             |random
11.368              |11.368              |629.031             |random
11.349              |11.349              |656.486             |random
total time : 1000.0039393901825
