/media/sunyu/OS1/suanli/collectionunzip/item_placement_9928
obj                 |bestobj             |time                |
21.381              |21.381              |50.144              |INIT
19.227              |19.227              |65.125              |random
18.247              |18.247              |79.800              |random
16.978              |16.978              |86.999              |lns
15.874              |15.874              |101.017             |random
15.873              |15.873              |128.118             |random
15.840              |15.840              |173.211             |random
15.735              |15.735              |184.331             |random
15.181              |15.181              |198.473             |random
14.642              |14.642              |204.083             |random
14.323              |14.323              |226.943             |random
14.310              |14.310              |265.563             |random
13.977              |13.977              |272.923             |lns
13.857              |13.857              |299.300             |random
13.275              |13.275              |314.043             |random
13.272              |13.272              |334.518             |random
13.014              |13.014              |343.652             |random
total time : 1000.0044379234314
