/media/sunyu/OS1/suanli/collectionunzip/item_placement_9946
obj                 |bestobj             |time                |
25.491              |25.491              |50.053              |INIT
23.482              |23.482              |55.461              |KS2
20.995              |20.995              |61.210              |KS2
19.597              |19.597              |66.599              |KS2
19.193              |19.193              |71.893              |KS2
19.193              |19.193              |76.364              |random
18.964              |18.964              |81.771              |random
18.673              |18.673              |88.321              |random
18.380              |18.380              |99.186              |random
17.727              |17.727              |130.192             |random
17.458              |17.458              |136.287             |random
17.145              |17.145              |145.747             |random
16.420              |16.420              |157.694             |random
15.397              |15.397              |175.040             |random
14.878              |14.878              |184.045             |lns
14.859              |14.859              |206.438             |random
14.354              |14.354              |251.752             |random
14.155              |14.155              |265.190             |random
14.140              |14.140              |300.828             |random
14.119              |14.119              |312.614             |random
13.881              |13.881              |341.075             |random
13.837              |13.837              |397.533             |random
13.824              |13.824              |419.293             |random
13.552              |13.552              |575.148             |random
13.506              |13.506              |682.913             |random
total time : 1000.0067512989044
