/media/sunyu/OS1/suanli/collectionunzip/item_placement_9921
obj                 |bestobj             |time                |
15.162              |15.162              |50.035              |INIT
15.157              |15.157              |58.688              |random
15.157              |15.157              |62.663              |random
15.042              |15.042              |70.788              |random
14.806              |14.806              |76.642              |random
14.513              |14.513              |89.356              |random
14.203              |14.203              |96.998              |lns
14.120              |14.120              |104.804             |random
13.568              |13.568              |120.660             |random
12.607              |12.607              |128.209             |random
11.999              |11.999              |138.895             |random
11.962              |11.962              |177.963             |random
11.948              |11.948              |188.890             |random
11.127              |11.127              |212.410             |random
10.687              |10.687              |226.433             |random
10.472              |10.472              |255.549             |random
10.006              |10.006              |275.649             |random
9.831               |9.831               |313.270             |random
9.831               |9.831               |321.480             |random
total time : 1000.0038232803345
