/media/sunyu/OS1/suanli/collectionunzip/item_placement_9919
obj                 |bestobj             |time                |
21.374              |21.374              |50.048              |INIT
16.677              |16.677              |55.126              |KS2
16.660              |16.660              |82.994              |random
16.574              |16.574              |88.992              |random
15.304              |15.304              |94.397              |random
15.288              |15.288              |101.476             |random
14.886              |14.886              |114.799             |random
13.057              |13.057              |127.769             |random
12.510              |12.510              |153.320             |random
12.025              |12.025              |162.599             |random
11.182              |11.182              |178.492             |random
10.797              |10.797              |224.988             |random
10.676              |10.676              |248.078             |random
10.552              |10.552              |256.402             |random
10.535              |10.535              |271.864             |random
10.456              |10.456              |385.464             |random
10.385              |10.385              |431.888             |random
10.385              |10.385              |499.884             |random
10.329              |10.329              |723.641             |random
total time : 1000.0085277557373
