/media/sunyu/OS1/suanli/collectionunzip/SET4_16
obj                 |bestobj             |time                |
2921776.305         |2921776.305         |0.142               |INIT
86438.322           |86438.322           |50.166              |KS2
84949.670           |84949.670           |100.188             |KS2
79933.914           |79933.914           |150.208             |KS2
78450.276           |78450.276           |200.228             |KS2
45650.115           |45650.115           |250.248             |KS2
44784.219           |44784.219           |300.270             |KS2
44389.375           |44389.375           |303.707             |lns
44002.515           |44002.515           |305.993             |random
42249.335           |42249.335           |309.327             |lns
42224.021           |42224.021           |310.923             |random
42138.025           |42138.025           |314.175             |random
37310.102           |37310.102           |357.564             |lns
37307.513           |37307.513           |373.510             |random
37135.554           |37135.554           |475.615             |random
37039.535           |37039.535           |517.863             |random
36990.917           |36990.917           |539.047             |random
36201.886           |36201.886           |595.562             |random
36057.086           |36057.086           |817.643             |random
36057.086           |36057.086           |914.387             |random
total time : 1000.1349740028381
