/media/sunyu/OS1/suanli/collectionunzip/SET3_27
obj                 |bestobj             |time                |
3667525.260         |3667525.260         |0.116               |INIT
556882.994          |556882.994          |50.131              |KS2
467623.925          |467623.925          |100.144             |KS2
464896.091          |464896.091          |200.169             |KS2
395187.779          |395187.779          |250.182             |KS2
359884.816          |359884.816          |300.195             |KS2
359875.913          |359875.913          |344.543             |lns
359827.480          |359827.480          |346.228             |random
359628.134          |359628.134          |351.331             |lns
359454.742          |359454.742          |355.154             |random
359384.096          |359384.096          |368.937             |random
359260.910          |359260.910          |451.641             |random
355655.782          |355655.782          |466.344             |random
352261.512          |352261.512          |491.957             |random
351845.766          |351845.766          |514.685             |random
348163.478          |348163.478          |535.779             |random
347918.234          |347918.234          |551.568             |random
343902.250          |343902.250          |651.582             |lns
342608.179          |342608.179          |742.328             |random
342608.139          |342608.139          |764.582             |random
342240.991          |342240.991          |781.852             |random
342240.881          |342240.881          |874.861             |random
341247.121          |341247.121          |902.278             |random
total time : 1000.0055284500122
