/media/sunyu/OS1/suanli/collectionunzip/tbfp-bigm
obj                 |bestobj             |time                |
29.976              |29.976              |50.426              |INIT
28.976              |28.976              |50.672              |KS2
28.812              |28.812              |52.491              |KS2
28.795              |28.795              |59.047              |random
27.837              |27.837              |69.673              |lns
27.837              |27.837              |85.089              |random
27.837              |27.837              |223.283             |random
total time : 1000.0439114570618
