/media/sunyu/OS1/suanli/collectionunzip/item_placement_9902
obj                 |bestobj             |time                |
34.584              |34.584              |50.040              |INIT
31.313              |31.313              |54.834              |KS2
30.352              |30.352              |67.369              |KS2
27.520              |27.520              |70.232              |lns
26.421              |26.421              |73.874              |random
25.171              |25.171              |81.548              |random
24.899              |24.899              |90.475              |random
23.996              |23.996              |101.614             |random
23.700              |23.700              |117.336             |random
22.850              |22.850              |122.493             |random
22.850              |22.850              |133.080             |random
20.926              |20.926              |151.914             |random
20.018              |20.018              |158.819             |random
19.634              |19.634              |456.738             |random
19.634              |19.634              |467.773             |random
19.496              |19.496              |933.175             |random
19.421              |19.421              |994.774             |random
total time : 1000.0040884017944
