/media/sunyu/OS1/suanli/collectionunzip/item_placement_9937
obj                 |bestobj             |time                |
51.422              |51.422              |50.045              |INIT
50.924              |50.924              |60.050              |random
50.908              |50.908              |64.455              |random
50.565              |50.565              |94.334              |random
48.752              |48.752              |103.502             |lns
48.235              |48.235              |110.183             |random
47.250              |47.250              |115.518             |lns
44.854              |44.854              |122.382             |lns
43.892              |43.892              |129.690             |lns
43.892              |43.892              |133.317             |random
43.744              |43.744              |138.368             |random
43.489              |43.489              |143.747             |random
43.483              |43.483              |157.009             |random
43.422              |43.422              |195.932             |random
43.422              |43.422              |199.198             |random
42.325              |42.325              |204.571             |random
42.299              |42.299              |340.046             |random
42.299              |42.299              |375.946             |random
41.818              |41.818              |799.865             |random
41.709              |41.709              |831.578             |random
41.531              |41.531              |936.680             |random
total time : 1000.0047471523285
