/media/sunyu/OS1/suanli/collectionunzip/item_placement_9967
obj                 |bestobj             |time                |
21.364              |21.364              |50.049              |INIT
16.708              |16.708              |58.064              |KS2
13.914              |13.914              |64.392              |KS2
13.788              |13.788              |80.661              |random
13.532              |13.532              |92.357              |random
13.456              |13.456              |103.826             |random
12.159              |12.159              |116.345             |random
11.848              |11.848              |127.796             |lns
11.403              |11.403              |141.246             |random
total time : 1000.0081112384796
