/media/sunyu/OS1/suanli/collectionunzip/SET4_03
obj                 |bestobj             |time                |
3047891.617         |3047891.617         |0.138               |INIT
137774.519          |137774.519          |50.163              |KS2
123933.219          |123933.219          |100.184             |KS2
119821.172          |119821.172          |150.212             |KS2
84460.489           |84460.489           |250.255             |KS2
79283.877           |79283.877           |300.277             |KS2
79214.018           |79214.018           |306.126             |crossover
75998.336           |75998.336           |311.364             |lns
75981.483           |75981.483           |314.148             |random
74946.750           |74946.750           |340.243             |random
72314.786           |72314.786           |370.240             |random
72151.942           |72151.942           |470.988             |random
71804.842           |71804.842           |576.497             |random
71804.802           |71804.802           |681.727             |random
71615.040           |71615.040           |793.190             |random
71615.040           |71615.040           |923.351             |random
70976.316           |70976.316           |1000.020            |lns
total time : 1000.0201585292816
