/media/sunyu/OS1/suanli/collectionunzip/SET4_01
obj                 |bestobj             |time                |
3028701.218         |3028701.218         |0.142               |INIT
158632.639          |158632.639          |50.167              |KS2
121439.597          |121439.597          |100.192             |KS2
120874.821          |120874.821          |150.212             |KS2
115416.943          |115416.943          |200.235             |KS2
83174.738           |83174.738           |250.259             |KS2
79478.229           |79478.229           |300.279             |KS2
77641.190           |77641.190           |313.618             |crossover
73537.203           |73537.203           |315.580             |lns
72929.320           |72929.320           |316.869             |random
72858.010           |72858.010           |321.905             |random
65375.241           |65375.241           |421.925             |lns
65141.987           |65141.987           |464.660             |random
64569.637           |64569.637           |519.927             |random
64569.637           |64569.637           |588.998             |random
64056.443           |64056.443           |680.802             |random
64036.850           |64036.850           |764.107             |random
63798.991           |63798.991           |865.493             |random
63329.629           |63329.629           |927.474             |random
63161.042           |63161.042           |978.418             |random
total time : 1000.1293013095856
