/media/sunyu/OS1/suanli/collectionunzip/anonymous_9
obj                 |bestobj             |time                |
13549.277           |13549.277           |77.405              |KS1
13549.277           |13549.277           |77.682              |KS2
13548.312           |13548.312           |79.782              |KS2
13544.067           |13544.067           |83.692              |lns
13544.067           |13544.067           |84.887              |random
13543.967           |13543.967           |91.004              |lns
13451.277           |13451.277           |102.387             |random
13450.997           |13450.997           |147.251             |lns
13449.550           |13449.550           |152.152             |random
13449.250           |13449.250           |177.040             |lns
13449.250           |13449.250           |181.084             |random
13418.500           |13418.500           |187.440             |random
9425.800            |9425.800            |225.362             |lns
9389.500            |9389.500            |231.404             |random
9389.210            |9389.210            |261.584             |lns
8919.000            |8919.000            |265.634             |random
8919.000            |8919.000            |274.380             |random
8918.830            |8918.830            |298.307             |lns
8918.800            |8918.800            |319.691             |lns
8918.800            |8918.800            |851.584             |random
total time : 1000.0057191848755
