/media/sunyu/OS1/suanli/collectionunzip/item_placement_9999
obj                 |bestobj             |time                |
43.088              |43.088              |50.042              |INIT
39.257              |39.257              |56.685              |KS2
37.389              |37.389              |61.428              |KS2
34.496              |34.496              |68.753              |KS2
34.471              |34.471              |69.224              |lns
34.446              |34.446              |70.028              |random
34.140              |34.140              |78.671              |random
32.773              |32.773              |89.803              |random
32.715              |32.715              |98.979              |random
30.459              |30.459              |112.774             |random
29.234              |29.234              |122.834             |random
29.073              |29.073              |130.747             |random
28.392              |28.392              |158.988             |random
28.103              |28.103              |166.537             |random
27.745              |27.745              |171.917             |lns
27.572              |27.572              |183.066             |random
27.190              |27.190              |224.605             |random
26.943              |26.943              |235.030             |random
25.517              |25.517              |259.167             |random
25.517              |25.517              |278.452             |random
25.429              |25.429              |357.027             |random
25.323              |25.323              |506.688             |random
25.323              |25.323              |515.169             |random
25.238              |25.238              |676.473             |random
total time : 1000.0082886219025
