/media/sunyu/OS1/suanli/collectionunzip/item_placement_9914
obj                 |bestobj             |time                |
21.425              |21.425              |50.044              |INIT
19.095              |19.095              |68.008              |random
18.946              |18.946              |95.509              |random
18.121              |18.121              |101.564             |random
18.096              |18.096              |111.244             |random
17.537              |17.537              |121.274             |lns
16.983              |16.983              |128.801             |lns
16.657              |16.657              |179.374             |random
16.644              |16.644              |222.627             |random
16.643              |16.643              |597.254             |random
16.637              |16.637              |664.181             |random
16.633              |16.633              |808.456             |random
16.633              |16.633              |871.758             |random
total time : 1000.0075361728668
