/media/sunyu/OS1/suanli/collectionunzip/anonymous_27
obj                 |bestobj             |time                |
311584.950          |311584.950          |53.437              |INIT
264025.423          |264025.423          |53.620              |KS2
250026.561          |250026.561          |53.766              |KS2
230935.617          |230935.617          |54.615              |KS2
194914.542          |194914.542          |54.876              |KS2
194914.542          |194914.542          |100.625             |KS2
194500.945          |194500.945          |114.710             |lns
194500.945          |194500.945          |134.359             |random
193956.414          |193956.414          |212.092             |random
193956.404          |193956.404          |305.876             |lns
193955.068          |193955.068          |403.539             |random
191972.700          |191972.700          |488.451             |random
190426.998          |190426.998          |588.498             |lns
190426.988          |190426.988          |693.122             |random
190426.988          |190426.988          |791.545             |random
189219.124          |189219.124          |889.729             |random
188074.112          |188074.112          |985.476             |lns
187455.606          |187455.606          |1000.143            |random
total time : 1000.1435167789459
