/media/sunyu/OS1/suanli/collectionunzip/SET3_01
obj                 |bestobj             |time                |
3028701.218         |3028701.218         |0.134               |INIT
456015.743          |456015.743          |50.158              |KS2
394107.900          |394107.900          |146.533             |lns
385713.393          |385713.393          |150.125             |lns
373288.303          |373288.303          |152.450             |random
338105.123          |338105.123          |156.051             |lns
310817.709          |310817.709          |256.378             |lns
290465.941          |290465.941          |260.557             |random
278078.941          |278078.941          |338.783             |lns
277554.464          |277554.464          |352.716             |lns
276120.872          |276120.872          |376.361             |random
275983.981          |275983.981          |392.283             |random
274337.318          |274337.318          |406.664             |random
272219.905          |272219.905          |429.172             |random
272165.430          |272165.430          |452.967             |random
271824.908          |271824.908          |477.008             |random
270565.361          |270565.361          |498.300             |random
256348.222          |256348.222          |598.322             |lns
252278.820          |252278.820          |708.172             |random
251866.270          |251866.270          |809.368             |random
251763.479          |251763.479          |912.570             |random
243513.153          |243513.153          |938.306             |random
229318.190          |229318.190          |1000.020            |lns
total time : 1000.0204815864563
