/media/sunyu/OS1/suanli/collectionunzip/item_placement_9945
obj                 |bestobj             |time                |
17.252              |17.252              |50.048              |INIT
13.908              |13.908              |55.016              |KS2
13.657              |13.657              |59.001              |KS2
13.654              |13.654              |65.498              |random
13.102              |13.102              |72.512              |random
13.037              |13.037              |139.338             |random
11.608              |11.608              |155.748             |random
11.253              |11.253              |264.337             |random
10.487              |10.487              |304.972             |random
10.023              |10.023              |320.315             |random
9.146               |9.146               |329.488             |random
8.958               |8.958               |359.865             |random
8.706               |8.706               |374.301             |random
8.706               |8.706               |379.766             |random
8.706               |8.706               |383.764             |random
8.663               |8.663               |831.006             |random
total time : 1000.0035200119019
