/media/sunyu/OS1/suanli/collectionunzip/item_placement_9916
obj                 |bestobj             |time                |
29.633              |29.633              |50.043              |INIT
29.449              |29.449              |109.700             |random
27.908              |27.908              |115.074             |lns
27.087              |27.087              |124.575             |random
26.934              |26.934              |505.047             |random
26.934              |26.934              |511.190             |random
26.649              |26.649              |542.451             |random
26.649              |26.649              |582.884             |random
26.024              |26.024              |640.286             |random
25.888              |25.888              |649.059             |random
25.832              |25.832              |657.866             |random
25.813              |25.813              |667.147             |random
25.797              |25.797              |709.370             |random
25.712              |25.712              |718.236             |random
25.712              |25.712              |732.198             |random
25.711              |25.711              |752.952             |random
25.456              |25.456              |760.454             |lns
25.456              |25.456              |766.311             |random
24.667              |24.667              |803.313             |random
24.667              |24.667              |831.742             |random
24.581              |24.581              |878.964             |random
24.581              |24.581              |897.411             |random
total time : 1000.0049631595612
