/media/sunyu/OS1/suanli/collectionunzip/SET3_15
obj                 |bestobj             |time                |
3042304.426         |3042304.426         |0.165               |INIT
482394.440          |482394.440          |50.174              |KS2
267046.498          |267046.498          |113.700             |KS2
223635.057          |223635.057          |163.713             |KS2
198179.060          |198179.060          |213.727             |KS2
184996.976          |184996.976          |270.908             |crossover
156659.211          |156659.211          |279.199             |lns
156290.804          |156290.804          |281.782             |random
151748.231          |151748.231          |286.137             |lns
151748.211          |151748.211          |289.936             |lns
151384.662          |151384.662          |343.557             |random
151384.572          |151384.572          |362.305             |lns
150255.122          |150255.122          |377.467             |random
150229.901          |150229.901          |399.997             |random
149929.549          |149929.549          |422.892             |random
148763.477          |148763.477          |436.668             |random
148278.329          |148278.329          |452.237             |random
148099.776          |148099.776          |471.681             |random
147854.764          |147854.764          |560.072             |random
147846.419          |147846.419          |587.106             |random
147846.399          |147846.399          |656.507             |random
145635.086          |145635.086          |692.420             |random
145353.053          |145353.053          |821.162             |random
145353.033          |145353.033          |939.893             |random
total time : 1000.0059309005737
