/media/sunyu/OS1/suanli/collectionunzip/anonymous_5
obj                 |bestobj             |time                |
1985754.464         |1985754.464         |149.135             |INIT
1884372.150         |1884372.150         |149.408             |KS2
1861143.428         |1861143.428         |149.668             |KS2
1479807.181         |1479807.181         |150.080             |KS2
1436990.839         |1436990.839         |150.550             |KS2
1281134.072         |1281134.072         |200.696             |KS2
1140895.538         |1140895.538         |204.520             |KS2
1140895.538         |1140895.538         |205.043             |crossover
1063947.055         |1063947.055         |317.517             |lns
1063812.784         |1063812.784         |412.031             |lns
1063812.784         |1063812.784         |485.980             |random
1063687.297         |1063687.297         |561.348             |lns
1063687.297         |1063687.297         |693.479             |random
1004029.661         |1004029.661         |705.413             |lns
986348.776          |986348.776          |809.169             |lns
969401.224          |969401.224          |892.928             |random
815461.554          |815461.554          |976.897             |lns
815461.554          |815461.554          |1000.339            |random
total time : 1000.33931016922
