/media/sunyu/OS1/suanli/collectionunzip/item_placement_9952
obj                 |bestobj             |time                |
21.449              |21.449              |50.046              |INIT
21.257              |21.257              |66.583              |random
18.888              |18.888              |74.875              |lns
17.289              |17.289              |81.749              |random
16.706              |16.706              |92.807              |random
16.685              |16.685              |106.987             |random
16.645              |16.645              |127.540             |random
16.211              |16.211              |157.114             |random
15.051              |15.051              |165.558             |random
14.881              |14.881              |183.204             |random
14.526              |14.526              |194.346             |random
12.982              |12.982              |210.221             |random
12.928              |12.928              |228.038             |random
12.633              |12.633              |253.014             |random
12.633              |12.633              |261.684             |random
12.322              |12.322              |370.078             |random
12.134              |12.134              |439.439             |random
11.789              |11.789              |487.100             |random
11.595              |11.595              |537.990             |random
11.075              |11.075              |544.594             |random
11.060              |11.060              |551.788             |random
10.840              |10.840              |581.271             |random
10.840              |10.840              |587.470             |random
10.759              |10.759              |608.329             |random
10.759              |10.759              |613.360             |random
total time : 1000.0055687427521
