/media/sunyu/OS1/suanli/collectionunzip/item_placement_9944
obj                 |bestobj             |time                |
24.930              |24.930              |50.042              |INIT
23.196              |23.196              |53.917              |KS2
22.435              |22.435              |76.168              |KS2
18.845              |18.845              |78.027              |lns
18.845              |18.845              |79.963              |random
17.384              |17.384              |83.799              |lns
17.384              |17.384              |86.054              |random
17.013              |17.013              |97.394              |random
16.777              |16.777              |106.277             |random
16.763              |16.763              |115.590             |random
14.906              |14.906              |123.989             |lns
14.167              |14.167              |132.277             |random
13.234              |13.234              |138.067             |random
12.751              |12.751              |257.273             |random
12.186              |12.186              |276.907             |random
11.369              |11.369              |307.502             |random
10.465              |10.465              |326.907             |random
10.465              |10.465              |332.155             |random
9.008               |9.008               |343.264             |random
8.914               |8.914               |348.594             |random
8.914               |8.914               |353.320             |random
8.433               |8.433               |366.837             |random
8.433               |8.433               |371.551             |random
8.123               |8.123               |502.126             |random
total time : 1000.0057072639465
