/media/sunyu/OS1/suanli/collectionunzip/polygonpack3-15
obj                 |bestobj             |time                |
-30988257.935       |-30988257.935       |53.219              |INIT
-38816154.691       |-38816154.691       |103.633             |KS2
-38816882.960       |-38816882.960       |204.344             |KS2
-38816912.734       |-38816912.734       |457.118             |random
-38817180.632       |-38817180.632       |603.800             |random
-38817743.043       |-38817743.043       |711.544             |random
-38817782.696       |-38817782.696       |861.828             |random
-38817782.696       |-38817782.696       |982.885             |random
total time : 1000.9305555820465
