/media/sunyu/OS1/suanli/collectionunzip/item_placement_9950
obj                 |bestobj             |time                |
16.293              |16.293              |50.047              |INIT
14.316              |14.316              |61.527              |random
13.688              |13.688              |73.580              |random
13.449              |13.449              |82.756              |random
12.673              |12.673              |89.246              |random
12.641              |12.641              |117.583             |random
12.395              |12.395              |126.849             |random
12.120              |12.120              |222.492             |random
11.107              |11.107              |241.807             |random
10.898              |10.898              |258.583             |random
10.874              |10.874              |287.521             |random
10.827              |10.827              |306.258             |random
10.634              |10.634              |345.124             |random
10.424              |10.424              |363.469             |random
9.498               |9.498               |380.098             |random
9.302               |9.302               |528.706             |random
9.292               |9.292               |663.272             |random
9.292               |9.292               |787.047             |random
9.291               |9.291               |974.813             |random
total time : 1000.0047767162323
