/media/sunyu/OS1/suanli/collectionunzip/item_placement_9953
obj                 |bestobj             |time                |
51.335              |51.335              |50.045              |INIT
38.746              |38.746              |52.688              |KS2
35.536              |35.536              |55.769              |KS2
34.469              |34.469              |69.642              |lns
31.448              |31.448              |71.795              |random
30.580              |30.580              |75.290              |lns
29.643              |29.643              |79.410              |lns
29.459              |29.459              |113.998             |random
29.207              |29.207              |121.138             |random
27.271              |27.271              |130.440             |random
27.018              |27.018              |140.024             |random
26.971              |26.971              |177.302             |random
26.835              |26.835              |186.245             |random
26.835              |26.835              |196.663             |random
26.007              |26.007              |215.683             |random
25.994              |25.994              |230.450             |random
25.268              |25.268              |239.024             |random
24.608              |24.608              |257.636             |random
24.144              |24.144              |284.357             |random
24.100              |24.100              |303.405             |random
24.007              |24.007              |398.553             |random
24.007              |24.007              |428.567             |random
23.663              |23.663              |536.175             |random
total time : 1000.0050258636475
