/media/sunyu/OS1/suanli/collectionunzip/item_placement_9969
obj                 |bestobj             |time                |
40.327              |40.327              |50.038              |INIT
40.282              |40.282              |58.586              |random
38.099              |38.099              |60.592              |lns
35.097              |35.097              |64.563              |random
34.692              |34.692              |68.044              |lns
31.000              |31.000              |80.986              |random
29.862              |29.862              |110.636             |random
29.255              |29.255              |153.976             |random
29.054              |29.054              |172.313             |random
28.995              |28.995              |216.691             |random
28.950              |28.950              |222.645             |random
28.943              |28.943              |238.913             |random
28.921              |28.921              |267.112             |random
28.685              |28.685              |307.192             |random
28.508              |28.508              |327.556             |random
28.035              |28.035              |337.184             |random
27.969              |27.969              |343.430             |random
27.956              |27.956              |366.661             |random
26.974              |26.974              |375.272             |lns
26.762              |26.762              |436.445             |random
26.735              |26.735              |601.556             |random
26.735              |26.735              |660.627             |random
26.735              |26.735              |857.787             |random
total time : 1000.0063927173615
