/media/sunyu/OS1/suanli/collectionunzip/SET3_21
obj                 |bestobj             |time                |
3190600.490         |3190600.490         |0.137               |INIT
249944.193          |249944.193          |50.161              |KS2
203529.794          |203529.794          |248.010             |lns
199662.713          |199662.713          |252.132             |lns
198061.674          |198061.674          |256.383             |random
190713.196          |190713.196          |356.403             |lns
180658.832          |180658.832          |398.596             |random
179474.075          |179474.075          |463.128             |lns
179474.035          |179474.035          |534.590             |random
172019.230          |172019.230          |634.613             |lns
170747.119          |170747.119          |734.636             |lns
167492.176          |167492.176          |834.946             |lns
167492.146          |167492.146          |942.232             |random
total time : 1000.1353995800018
