/media/sunyu/OS1/suanli/collectionunzip/SET3_25
obj                 |bestobj             |time                |
2994828.963         |2994828.963         |0.228               |INIT
510214.643          |510214.643          |50.251              |KS2
455108.850          |455108.850          |238.574             |lns
445666.999          |445666.999          |240.386             |lns
445251.237          |445251.237          |242.171             |random
430909.847          |430909.847          |248.761             |lns
397442.407          |397442.407          |323.156             |lns
397413.543          |397413.543          |327.200             |lns
397246.517          |397246.517          |334.892             |random
396977.962          |396977.962          |356.714             |random
396850.015          |396850.015          |384.725             |random
396338.042          |396338.042          |405.556             |random
395550.620          |395550.620          |427.720             |random
392123.246          |392123.246          |527.741             |lns
388324.394          |388324.394          |628.078             |lns
387880.773          |387880.773          |730.392             |random
384403.217          |384403.217          |750.908             |random
384075.329          |384075.329          |850.929             |lns
383340.969          |383340.969          |950.345             |random
total time : 1000.1338920593262
