/media/sunyu/OS1/suanli/collectionunzip/item_placement_9941
obj                 |bestobj             |time                |
21.430              |21.430              |50.040              |INIT
17.557              |17.557              |61.946              |KS2
16.191              |16.191              |73.017              |KS2
14.038              |14.038              |74.738              |lns
11.765              |11.765              |77.340              |random
11.765              |11.765              |80.667              |random
10.214              |10.214              |87.766              |random
10.000              |10.000              |93.520              |lns
9.909               |9.909               |105.177             |random
9.672               |9.672               |113.439             |lns
8.991               |8.991               |124.072             |random
8.526               |8.526               |164.208             |random
8.516               |8.516               |199.192             |random
8.405               |8.405               |209.764             |random
8.273               |8.273               |269.885             |random
7.647               |7.647               |290.998             |random
7.595               |7.595               |324.259             |random
7.459               |7.459               |335.065             |lns
7.459               |7.459               |378.042             |random
7.115               |7.115               |537.881             |random
total time : 1000.0072495937347
