/media/sunyu/OS1/suanli/collectionunzip/anonymous_23
obj                 |bestobj             |time                |
395513.734          |395513.734          |32.460              |KS1
334238.642          |334238.642          |41.154              |KS2
294736.007          |294736.007          |56.892              |KS2
278608.231          |278608.231          |79.641              |KS2
219314.894          |219314.894          |101.290             |KS2
218905.436          |218905.436          |162.710             |random
211109.644          |211109.644          |262.810             |lns
209513.774          |209513.774          |375.872             |lns
209513.724          |209513.724          |475.966             |lns
209508.172          |209508.172          |547.051             |random
176624.994          |176624.994          |647.172             |lns
156086.161          |156086.161          |747.275             |lns
155950.739          |155950.739          |834.366             |random
152343.764          |152343.764          |954.329             |lns
total time : 1000.2724006175995
