/media/sunyu/OS1/suanli/collectionunzip/item_placement_9991
obj                 |bestobj             |time                |
22.224              |22.224              |50.043              |INIT
22.084              |22.084              |179.387             |random
18.727              |18.727              |188.350             |random
17.354              |17.354              |206.376             |random
14.939              |14.939              |213.975             |random
14.418              |14.418              |223.598             |random
14.074              |14.074              |229.486             |random
14.028              |14.028              |241.686             |random
13.901              |13.901              |269.553             |random
13.901              |13.901              |277.089             |random
13.890              |13.890              |285.519             |random
13.769              |13.769              |308.258             |random
13.769              |13.769              |339.217             |random
13.656              |13.656              |352.374             |random
13.501              |13.501              |374.154             |random
13.501              |13.501              |437.628             |random
12.683              |12.683              |550.497             |random
11.803              |11.803              |562.545             |random
total time : 1000.0051612854004
