/media/sunyu/OS1/suanli/collectionunzip/anonymous_42
obj                 |bestobj             |time                |
12218.250           |12218.250           |86.920              |KS1
12209.250           |12209.250           |87.513              |KS2
12169.920           |12169.920           |90.668              |KS2
12169.920           |12169.920           |97.311              |random
12169.850           |12169.850           |109.721             |lns
12169.850           |12169.850           |195.776             |random
12142.550           |12142.550           |320.390             |random
12142.400           |12142.400           |351.476             |lns
12142.390           |12142.390           |395.267             |lns
12142.390           |12142.390           |421.832             |random
12138.800           |12138.800           |448.661             |random
12138.650           |12138.650           |485.080             |lns
12138.650           |12138.650           |549.405             |random
12138.650           |12138.650           |603.638             |random
12138.650           |12138.650           |765.087             |random
12138.650           |12138.650           |796.990             |random
12138.650           |12138.650           |813.269             |random
12138.650           |12138.650           |887.360             |random
12138.650           |12138.650           |950.962             |random
total time : 1000.005875825882
