/media/sunyu/OS1/suanli/collectionunzip/item_placement_9927
obj                 |bestobj             |time                |
24.852              |24.852              |50.043              |INIT
21.264              |21.264              |55.763              |KS2
20.993              |20.993              |59.182              |KS2
20.972              |20.972              |66.047              |lns
18.530              |18.530              |79.717              |random
18.275              |18.275              |84.351              |random
17.127              |17.127              |95.190              |random
14.937              |14.937              |104.210             |lns
14.847              |14.847              |175.659             |random
14.847              |14.847              |179.570             |random
14.842              |14.842              |202.000             |random
14.842              |14.842              |206.190             |random
14.842              |14.842              |213.651             |random
14.839              |14.839              |474.417             |random
14.732              |14.732              |502.026             |random
14.732              |14.732              |516.911             |random
14.112              |14.112              |530.081             |random
14.112              |14.112              |534.210             |random
total time : 1000.0047051906586
