/media/sunyu/OS1/suanli/collectionunzip/item_placement_9949
obj                 |bestobj             |time                |
35.051              |35.051              |50.049              |INIT
21.484              |21.484              |54.340              |KS2
17.852              |17.852              |59.744              |KS2
16.552              |16.552              |68.856              |KS2
16.552              |16.552              |74.739              |random
15.590              |15.590              |92.009              |random
15.590              |15.590              |104.402             |random
14.560              |14.560              |129.118             |random
14.397              |14.397              |257.716             |random
14.397              |14.397              |260.615             |random
14.394              |14.394              |285.313             |random
14.052              |14.052              |341.076             |random
13.844              |13.844              |903.885             |random
13.381              |13.381              |986.553             |random
total time : 1000.0068960189819
