/media/sunyu/OS1/suanli/collectionunzip/item_placement_9955
obj                 |bestobj             |time                |
26.374              |26.374              |50.048              |INIT
23.769              |23.769              |55.358              |KS2
20.348              |20.348              |60.505              |KS2
20.068              |20.068              |66.892              |lns
18.818              |18.818              |75.527              |random
17.411              |17.411              |81.441              |random
17.330              |17.330              |87.263              |random
16.466              |16.466              |93.497              |random
16.466              |16.466              |101.517             |random
16.252              |16.252              |137.756             |random
15.572              |15.572              |148.699             |random
15.564              |15.564              |257.453             |random
15.497              |15.497              |287.329             |random
15.299              |15.299              |542.838             |random
15.299              |15.299              |756.369             |random
15.287              |15.287              |804.269             |random
total time : 1000.0052073001862
