/media/sunyu/OS1/suanli/collectionunzip/item_placement_9959
obj                 |bestobj             |time                |
32.199              |32.199              |50.045              |INIT
22.538              |22.538              |55.236              |KS2
20.202              |20.202              |70.365              |lns
20.202              |20.202              |71.159              |random
19.200              |19.200              |84.684              |random
17.885              |17.885              |92.218              |lns
16.677              |16.677              |98.810              |random
15.312              |15.312              |107.351             |random
13.845              |13.845              |179.959             |random
13.731              |13.731              |194.532             |random
12.524              |12.524              |203.298             |random
12.521              |12.521              |439.743             |random
12.309              |12.309              |802.596             |random
12.113              |12.113              |813.473             |random
total time : 1000.0042502880096
