/media/sunyu/OS1/suanli/collectionunzip/item_placement_9922
obj                 |bestobj             |time                |
34.284              |34.284              |50.041              |INIT
34.284              |34.284              |85.858              |random
33.317              |33.317              |230.964             |random
33.151              |33.151              |256.666             |random
32.705              |32.705              |265.133             |random
32.603              |32.603              |272.906             |lns
32.422              |32.422              |278.145             |random
32.278              |32.278              |285.126             |lns
32.268              |32.268              |290.929             |lns
31.740              |31.740              |310.083             |random
31.628              |31.628              |343.129             |random
31.628              |31.628              |399.709             |random
31.343              |31.343              |421.012             |random
30.938              |30.938              |472.388             |random
30.861              |30.861              |477.934             |random
30.174              |30.174              |485.137             |random
29.746              |29.746              |505.848             |random
29.746              |29.746              |523.961             |random
29.668              |29.668              |536.582             |random
29.412              |29.412              |1000.006            |random
total time : 1000.0062026977539
