/media/sunyu/OS1/suanli/collectionunzip/SET3_28
obj                 |bestobj             |time                |
3597810.650         |3597810.650         |0.174               |INIT
487434.055          |487434.055          |50.190              |KS2
424953.959          |424953.959          |100.204             |KS2
298331.012          |298331.012          |150.217             |KS2
261440.953          |261440.953          |250.242             |KS2
260065.327          |260065.327          |296.907             |crossover
257148.972          |257148.972          |300.661             |lns
257039.256          |257039.256          |318.337             |random
256996.413          |256996.413          |394.934             |random
256474.224          |256474.224          |416.331             |random
254806.211          |254806.211          |477.269             |random
254627.374          |254627.374          |495.909             |random
254239.059          |254239.059          |508.971             |random
253637.148          |253637.148          |526.548             |random
253446.802          |253446.802          |539.181             |random
253440.502          |253440.502          |550.837             |random
253281.170          |253281.170          |605.552             |random
253253.668          |253253.668          |617.233             |random
250696.466          |250696.466          |687.091             |lns
249704.621          |249704.621          |746.734             |random
248381.858          |248381.858          |795.564             |lns
248381.848          |248381.848          |860.886             |random
248378.038          |248378.038          |871.541             |random
248360.597          |248360.597          |884.761             |random
248333.258          |248333.258          |939.188             |random
total time : 1000.0058078765869
