/media/sunyu/OS1/suanli/collectionunzip/item_placement_9985
obj                 |bestobj             |time                |
28.881              |28.881              |50.043              |INIT
22.938              |22.938              |55.292              |KS2
22.938              |22.938              |62.390              |random
22.931              |22.931              |64.545              |random
21.926              |21.926              |68.866              |lns
20.888              |20.888              |78.101              |random
20.162              |20.162              |84.367              |random
19.680              |19.680              |96.431              |random
18.881              |18.881              |114.982             |random
17.981              |17.981              |123.097             |random
17.624              |17.624              |127.583             |random
17.332              |17.332              |145.402             |random
16.181              |16.181              |161.128             |random
15.120              |15.120              |172.299             |random
15.119              |15.119              |208.796             |random
14.251              |14.251              |217.867             |random
13.287              |13.287              |238.840             |random
13.287              |13.287              |260.993             |random
12.819              |12.819              |289.468             |random
12.819              |12.819              |406.705             |random
12.583              |12.583              |627.558             |random
total time : 1000.0046336650848
