/media/sunyu/OS1/suanli/collectionunzip/item_placement_9912
obj                 |bestobj             |time                |
20.005              |20.005              |50.048              |INIT
18.330              |18.330              |55.334              |KS2
17.134              |17.134              |59.230              |KS2
17.134              |17.134              |80.267              |random
17.121              |17.121              |85.603              |random
17.093              |17.093              |98.726              |random
16.009              |16.009              |104.794             |random
12.531              |12.531              |119.859             |lns
12.111              |12.111              |129.021             |random
11.965              |11.965              |143.403             |random
11.529              |11.529              |158.862             |random
10.454              |10.454              |172.687             |random
10.086              |10.086              |226.083             |random
10.065              |10.065              |232.919             |lns
10.036              |10.036              |247.758             |random
9.902               |9.902               |266.044             |random
9.890               |9.890               |321.180             |random
9.625               |9.625               |697.230             |random
9.582               |9.582               |755.566             |random
9.566               |9.566               |800.635             |random
9.357               |9.357               |821.309             |random
9.239               |9.239               |865.928             |random
total time : 1000.009131193161
