/media/sunyu/OS1/suanli/collectionunzip/item_placement_9981
obj                 |bestobj             |time                |
21.231              |21.231              |50.040              |INIT
16.889              |16.889              |60.405              |KS2
16.889              |16.889              |64.825              |random
16.395              |16.395              |67.989              |lns
15.902              |15.902              |75.040              |random
14.671              |14.671              |79.942              |random
13.832              |13.832              |91.471              |random
12.247              |12.247              |99.037              |random
12.229              |12.229              |106.557             |random
11.713              |11.713              |118.146             |random
11.689              |11.689              |140.419             |random
11.561              |11.561              |196.762             |random
11.186              |11.186              |208.107             |random
11.038              |11.038              |219.094             |random
10.939              |10.939              |230.795             |random
10.348              |10.348              |238.359             |lns
10.021              |10.021              |260.089             |random
9.568               |9.568               |285.123             |random
9.286               |9.286               |715.377             |random
8.620               |8.620               |815.182             |random
8.608               |8.608               |846.886             |random
8.606               |8.606               |871.156             |random
total time : 1000.0059769153595
