/media/sunyu/OS1/suanli/collectionunzip/item_placement_9925
obj                 |bestobj             |time                |
23.137              |23.137              |50.047              |INIT
22.397              |22.397              |54.409              |KS2
21.206              |21.206              |59.456              |KS2
17.087              |17.087              |63.528              |KS2
16.975              |16.975              |78.026              |random
13.355              |13.355              |87.752              |random
13.046              |13.046              |94.352              |random
12.492              |12.492              |134.492             |random
12.091              |12.091              |208.189             |random
12.079              |12.079              |214.858             |random
11.285              |11.285              |354.706             |random
9.958               |9.958               |380.274             |random
9.958               |9.958               |413.922             |random
9.858               |9.858               |438.722             |random
9.779               |9.779               |447.605             |random
9.779               |9.779               |516.790             |random
9.420               |9.420               |564.289             |random
9.248               |9.248               |579.921             |random
9.243               |9.243               |743.776             |random
9.220               |9.220               |973.804             |random
total time : 1000.0060667991638
