/media/sunyu/OS1/suanli/collectionunzip/item_placement_9947
obj                 |bestobj             |time                |
20.881              |20.881              |50.005              |init
13.085              |13.085              |100.092             |KS2
9.954               |9.954               |150.155             |KS2
9.421               |9.421               |300.349             |lns2
9.411               |9.411               |350.425             |lns
9.246               |9.246               |400.466             |lns
9.118               |9.118               |450.506             |lns
9.031               |9.031               |500.545             |lns
9.025               |9.025               |600.595             |lns
9.004               |9.004               |650.634             |lns
8.967               |8.967               |700.669             |lns
8.960               |8.960               |851.085             |lns2
8.941               |8.941               |951.192             |lns
total time : 1000.213433265686
