/media/sunyu/OS1/suanli/collectionunzip/item_placement_9923
obj                 |bestobj             |time                |
60.220              |60.220              |50.006              |init
9.656               |9.656               |100.101             |KS2
8.591               |8.591               |150.167             |KS2
8.580               |8.580               |200.270             |lns
8.574               |8.574               |250.317             |lns
8.572               |8.572               |300.372             |lns
8.570               |8.570               |400.450             |lns
8.570               |8.570               |546.797             |random
8.051               |8.051               |696.915             |lns2
7.526               |7.526               |796.989             |lns
7.001               |7.001               |847.032             |lns
6.928               |6.928               |897.075             |lns
6.923               |6.923               |947.112             |lns
6.920               |6.920               |997.152             |lns
total time : 1000.1232433319092
