/media/sunyu/OS1/suanli/collectionunzip/SET3_03
obj                 |bestobj             |time                |
1682482.727         |1682482.727         |24.110              |init
353499.326          |353499.326          |74.125              |KS2
261146.946          |261146.946          |124.138             |KS2
229612.122          |229612.122          |174.157             |lns
226183.170          |226183.170          |224.168             |lns
225522.077          |225522.077          |274.180             |lns
218997.076          |218997.076          |374.204             |lns
218360.239          |218360.239          |474.226             |lns
218149.184          |218149.184          |524.236             |lns
217869.553          |217869.553          |574.425             |lns
217771.788          |217771.788          |624.435             |lns
217441.360          |217441.360          |674.445             |lns
217403.560          |217403.560          |724.455             |lns
total time : 999.9057552814484
