/media/sunyu/OS1/suanli/collectionunzip/item_placement_9989
obj                 |bestobj             |time                |
50.496              |50.496              |50.006              |init
11.059              |11.059              |100.107             |KS2
11.054              |11.054              |150.172             |KS2
11.034              |11.034              |250.393             |lns
8.181               |8.181               |300.447             |lns
8.173               |8.173               |350.504             |lns
8.173               |8.173               |401.145             |random
8.171               |8.171               |501.191             |lns
7.495               |7.495               |626.616             |lns2
total time : 999.959798336029
