/media/sunyu/OS1/suanli/collectionunzip/item_placement_9905
obj                 |bestobj             |time                |
41.462              |41.462              |50.005              |init
12.622              |12.622              |100.059             |KS2
12.073              |12.073              |150.134             |KS2
12.020              |12.020              |200.199             |lns
12.020              |12.020              |317.636             |random
12.020              |12.020              |535.775             |random
12.020              |12.020              |686.011             |random
12.019              |12.019              |755.409             |lns2
11.236              |11.236              |974.412             |lns
11.001              |11.001              |999.737             |lns
total time : 999.7368850708008
