/media/sunyu/OS1/suanli/collectionunzip/item_placement_9928
obj                 |bestobj             |time                |
539.625             |539.625             |0.026               |KS1
16.695              |16.695              |50.036              |KS2
12.322              |12.322              |100.100             |KS2
10.645              |10.645              |150.227             |lns
10.122              |10.122              |200.286             |lns
10.010              |10.010              |250.319             |lns
9.851               |9.851               |300.363             |lns
9.846               |9.846               |400.447             |lns
9.753               |9.753               |450.474             |lns
9.447               |9.447               |707.080             |lns2
9.426               |9.426               |987.337             |lns
9.173               |9.173               |999.939             |lns
total time : 999.9389078617096
