/media/sunyu/OS1/suanli/collectionunzip/item_placement_9994
obj                 |bestobj             |time                |
401.695             |401.695             |0.026               |KS1
14.014              |14.014              |50.036              |KS2
13.559              |13.559              |100.105             |KS2
10.191              |10.191              |150.187             |lns
10.189              |10.189              |200.230             |lns
9.839               |9.839               |250.279             |lns
9.756               |9.756               |351.737             |lns2
9.662               |9.662               |451.875             |lns
9.536               |9.536               |501.927             |lns
9.518               |9.518               |602.109             |lns2
total time : 999.9684722423553
