/media/sunyu/OS1/suanli/collectionunzip/anonymous_28
obj                 |bestobj             |time                |
2206859.068         |2206859.068         |0.894               |KS1
1234790.457         |1234790.457         |3.332               |KS2
89748.315           |89748.315           |53.387              |KS2
88023.353           |88023.353           |103.440             |KS2
88023.353           |88023.353           |103.531             |crossover
77492.746           |77492.746           |153.611             |lns
77229.407           |77229.407           |203.661             |lns
76742.632           |76742.632           |254.158             |lns
76742.610           |76742.610           |259.790             |lns2
76055.425           |76055.425           |309.878             |lns
76055.425           |76055.425           |360.418             |random
75789.211           |75789.211           |410.641             |lns
75789.211           |75789.211           |461.768             |random
75789.210           |75789.210           |513.260             |random
74660.626           |74660.626           |563.495             |lns
74122.965           |74122.965           |619.894             |random
72834.252           |72834.252           |669.936             |lns
72834.241           |72834.241           |770.035             |lns
67820.537           |67820.537           |820.078             |lns
66539.033           |66539.033           |870.119             |lns
66539.024           |66539.024           |920.159             |lns
66539.023           |66539.023           |998.749             |lns2
total time : 998.8336832523346
