/media/sunyu/OS1/suanli/collectionunzip/SET4_09
obj                 |bestobj             |time                |
1470353.267         |1470353.267         |2.972               |init
584448.956          |584448.956          |29.968              |KS2
111721.037          |111721.037          |79.980              |KS2
86167.644           |86167.644           |129.999             |lns
69301.222           |69301.222           |180.469             |lns
56022.425           |56022.425           |230.479             |lns
53619.457           |53619.457           |280.490             |lns
53313.858           |53313.858           |330.500             |lns
53239.852           |53239.852           |380.511             |lns
51677.566           |51677.566           |430.521             |lns
51613.814           |51613.814           |471.067             |lns
51613.814           |51613.814           |508.567             |random
total time : 999.9074048995972
