/media/sunyu/OS1/suanli/collectionunzip/item_placement_9937
obj                 |bestobj             |time                |
543.583             |543.583             |0.017               |KS1
57.551              |57.551              |50.028              |KS2
42.329              |42.329              |100.089             |KS2
41.822              |41.822              |150.219             |lns
41.364              |41.364              |200.283             |lns
40.867              |40.867              |250.325             |lns
40.856              |40.856              |300.383             |lns
38.889              |38.889              |400.474             |lns
38.272              |38.272              |450.481             |lns
38.201              |38.201              |500.489             |lns
38.196              |38.196              |550.496             |lns
38.171              |38.171              |600.503             |lns
total time : 1000.0449712276459
