/media/sunyu/OS1/suanli/collectionunzip/anonymous_86
obj                 |bestobj             |time                |
5153600.142         |5153600.142         |0.625               |KS1
606909.276          |606909.276          |50.800              |KS2
335516.163          |335516.163          |100.960             |KS2
299084.298          |299084.298          |151.111             |KS2
266406.574          |266406.574          |201.687             |lns
266391.680          |266391.680          |251.836             |lns
264834.823          |264834.823          |352.135             |lns
264663.971          |264663.971          |402.267             |lns
264498.071          |264498.071          |452.400             |lns
263355.839          |263355.839          |502.531             |lns
263355.809          |263355.809          |552.663             |lns
261896.233          |261896.233          |652.972             |lns
261429.972          |261429.972          |703.093             |lns
261399.680          |261399.680          |753.213             |lns
261288.007          |261288.007          |803.335             |lns
261287.987          |261287.987          |853.456             |lns
261263.995          |261263.995          |903.577             |lns
259808.616          |259808.616          |997.004             |lns
total time : 997.0046849250793
