/media/sunyu/OS1/suanli/collectionunzip/item_placement_9920
obj                 |bestobj             |time                |
403.883             |403.883             |0.026               |KS1
25.534              |25.534              |50.036              |KS2
24.439              |24.439              |100.071             |KS2
23.658              |23.658              |150.154             |lns
22.999              |22.999              |200.173             |lns
22.360              |22.360              |250.181             |lns
21.265              |21.265              |350.212             |lns
21.117              |21.117              |400.220             |lns
21.104              |21.104              |411.182             |lns
21.100              |21.100              |461.190             |lns
total time : 1000.0430843830109
