/media/sunyu/OS1/suanli/collectionunzip/item_placement_9999
obj                 |bestobj             |time                |
27.450              |27.450              |50.006              |init
26.242              |26.242              |100.102             |KS2
25.105              |25.105              |150.184             |KS2
24.656              |24.656              |187.150             |lns
24.656              |24.656              |278.300             |random
24.655              |24.655              |387.057             |lns2
23.575              |23.575              |487.076             |lns
23.574              |23.574              |537.084             |lns
23.419              |23.419              |587.092             |lns
23.374              |23.374              |596.202             |lns
23.369              |23.369              |599.970             |lns
23.368              |23.368              |615.811             |random
total time : 1000.0132126808167
