/media/sunyu/OS1/suanli/collectionunzip/SET3_19
obj                 |bestobj             |time                |
1496887.036         |1496887.036         |16.767              |init
252524.278          |252524.278          |66.781              |KS2
178122.537          |178122.537          |116.794             |KS2
171403.475          |171403.475          |166.813             |lns
171270.067          |171270.067          |236.364             |lns2
171037.828          |171037.828          |286.981             |lns
170329.000          |170329.000          |336.992             |lns
170328.368          |170328.368          |516.076             |random
170245.365          |170245.365          |566.086             |lns
169551.471          |169551.471          |616.096             |lns
168817.144          |168817.144          |666.669             |lns2
168816.960          |168816.960          |668.206             |lns
168707.107          |168707.107          |670.170             |lns
168312.583          |168312.583          |720.182             |lns
167750.968          |167750.968          |770.195             |lns
167750.968          |167750.968          |821.618             |random
163670.072          |163670.072          |871.628             |lns
158708.392          |158708.392          |971.651             |lns
158708.392          |158708.392          |1000.136            |random
total time : 1000.1366198062897
