/media/sunyu/OS1/suanli/collectionunzip/anonymous_5
obj                 |bestobj             |time                |
1059843.498         |1059843.498         |50.086              |init
1058592.825         |1058592.825         |100.238             |KS2
546880.362          |546880.362          |150.376             |KS2
508780.787          |508780.787          |200.504             |KS2
508780.787          |508780.787          |200.864             |crossover
466526.246          |466526.246          |251.062             |lns
446229.851          |446229.851          |302.039             |lns
375547.858          |375547.858          |352.147             |lns
375417.051          |375417.051          |402.257             |lns
350497.074          |350497.074          |452.367             |lns
350250.340          |350250.340          |552.622             |lns
323321.643          |323321.643          |602.722             |lns
317881.639          |317881.639          |658.252             |lns
260557.817          |260557.817          |708.350             |lns
253799.967          |253799.967          |808.588             |lns
235480.844          |235480.844          |858.684             |lns
229196.928          |229196.928          |908.781             |lns
229047.097          |229047.097          |958.877             |lns
229006.305          |229006.305          |997.117             |lns
total time : 997.1176223754883
