/media/sunyu/OS1/suanli/collectionunzip/item_placement_9997
obj                 |bestobj             |time                |
17.367              |17.367              |50.005              |init
12.922              |12.922              |100.053             |KS2
11.074              |11.074              |150.117             |KS2
10.987              |10.987              |200.190             |lns
10.720              |10.720              |250.198             |lns
10.720              |10.720              |400.613             |random
10.710              |10.710              |450.621             |lns
10.700              |10.700              |605.958             |lns2
10.673              |10.673              |756.105             |lns2
10.407              |10.407              |956.299             |lns
10.214              |10.214              |999.973             |lns
total time : 999.9728837013245
