/media/sunyu/OS1/suanli/collectionunzip/item_placement_9902
obj                 |bestobj             |time                |
58.708              |58.708              |0.089               |KS1
21.794              |21.794              |50.099              |KS2
17.324              |17.324              |100.164             |KS2
17.255              |17.255              |150.351             |lns
16.575              |16.575              |200.391             |lns
16.297              |16.297              |300.490             |lns
15.416              |15.416              |350.522             |lns
14.614              |14.614              |400.530             |lns
14.595              |14.595              |450.537             |lns
14.593              |14.593              |508.742             |lns2
total time : 999.9430260658264
