/media/sunyu/OS1/suanli/collectionunzip/item_placement_9936
obj                 |bestobj             |time                |
355.260             |355.260             |0.077               |KS1
26.702              |26.702              |50.087              |KS2
14.482              |14.482              |100.149             |KS2
12.435              |12.435              |150.270             |lns
11.702              |11.702              |200.304             |lns
11.227              |11.227              |250.337             |lns
10.867              |10.867              |350.388             |lns
10.782              |10.782              |400.396             |lns
10.781              |10.781              |550.455             |random
total time : 999.9735724925995
