/media/sunyu/OS1/suanli/collectionunzip/item_placement_9942
obj                 |bestobj             |time                |
25.152              |25.152              |50.005              |init
20.301              |20.301              |100.079             |KS2
20.039              |20.039              |150.143             |KS2
17.211              |17.211              |200.278             |lns
16.582              |16.582              |250.328             |lns
16.443              |16.443              |300.407             |lns
15.067              |15.067              |400.515             |lns
14.622              |14.622              |450.556             |lns
14.130              |14.130              |600.658             |lns2
14.055              |14.055              |700.693             |lns
13.934              |13.934              |900.783             |lns2
total time : 1000.1835031509399
